_id,cod_ccr,nome_ccr,cr_ccr,ch_ccr,desc_matriz,fase_oferta,ccr_obrigatorio,ccr_optativo,nome_campus,cod_uffs,cod_emec,nome_curso,turno,per_ingresso,em_andamento,data_atualizacao
64d6b849-10a8-4289-9b14-255f551b4e97,GCS404,Economia e política agrícola,2,30,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,9,Sim,Não,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
61f2cd00-69db-435a-b954-99596760834d,GCS405,Planejamento do desenvolvimento regional,4,60,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010/1,0,Não,Sim,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2020-01-21
dbcc53c1-716c-4bb2-8b01-7d0bfdaf38cb,GCS405,Planejamento do desenvolvimento regional,4,60,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,9,Sim,Não,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
40002377-f437-41b3-a578-170308e21bd3,GCS405,Planejamento do desenvolvimento regional,4,60,80-AGRONOMIA - LARANJEIRAS DO SUL - 2017/1,0,Não,Sim,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Sim,Sim,2020-01-21
75d2b113-450c-4536-863c-f416b58f251e,GCS406,Microeconomia III,4,60,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,9,Sim,Não,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
3a66d3fd-74eb-4f70-a0d8-cbded7cc8c42,GCS407,Monografia I,8,120,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,9,Sim,Não,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
87188212-62cf-4542-ae38-93c82a5521b2,GCS408,Macroeconomia III,4,60,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,10,Sim,Não,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
2d2edfa5-a2a8-4773-8f61-70a38f8debb2,GCS409,Desenvolvimento rural,4,60,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,10,Sim,Não,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
5002b57b-14d1-4c1b-88d5-be3a62aff43b,GCS410,Economia e inovação,2,30,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,0,Não,Sim,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
d8dc8125-deca-47c2-becf-f6c8522ff91c,GCS411,Pesquisa mercadológica,2,30,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,0,Não,Sim,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
a07419bd-f7e9-4aa8-82e5-707f87f4213b,GCS412,Economia aplicada às MPES,4,60,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,0,Não,Sim,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
5cec7a69-85bb-427c-aca9-b99b841c6509,GCS413,Comércio exterior,4,60,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,0,Não,Sim,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
eb3532df-807f-4cac-9794-0c22488555e0,GCS414,Teorias da administração,4,60,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,0,Não,Sim,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
c9b3259f-b5a2-4e28-9f32-e68c0d99df58,GCS414,Teorias da administração,4,60,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010/1,0,Não,Sim,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2020-01-21
57bf757a-d8a1-482c-beaa-c285fe7e2b08,GCS414,Teorias da administração,4,60,80-AGRONOMIA - LARANJEIRAS DO SUL - 2017/1,0,Não,Sim,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Sim,Sim,2020-01-21
ed3132c6-0f8e-4a54-8008-0d4d2a583862,GCS415,Processos logísticos,4,60,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,0,Não,Sim,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
9c88f6e2-c7e7-4d6e-ab70-4c9069fecfba,GCS416,Mercado de capitais e derivativos,4,60,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,0,Não,Sim,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
cc52de06-1e97-4188-bf00-e93e3ad3a1da,GCS417,Economia e política monetária II,4,60,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,0,Não,Sim,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
d686db63-44c8-437e-8ab6-8b863ea16675,GCS418,Economia paranaense,2,30,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,0,Não,Sim,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
e0f3534d-998c-45f2-aa04-46d245e899d7,GCS419,Teorias da dependência,2,30,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,0,Não,Sim,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
a04ba492-8b9d-4841-810d-ed6977da6990,GCS420,Teorias do estado capitalista,2,30,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,0,Não,Sim,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
f55ba7ef-180d-43e2-9051-d903f5b571ed,GCS421,Engenharia econômica,4,60,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,0,Não,Sim,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
e00c7b4c-1c07-4b1c-9eb8-a082a46a201a,GCS422,Economia regional e econometria espacial,4,60,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,0,Não,Sim,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
dbfc5cf0-98a1-40bb-9c05-4330c99e399c,GCS423,Tópicos especiais em econometria,4,60,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,0,Não,Sim,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
d36a6bb1-6fe9-43b7-8572-b4e82faf3cd1,GCS424,Tópicos especiais I,2,30,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,0,Não,Sim,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
56310d39-f2d9-403d-a890-01c7d8b2c079,GCS425,Tópicos especiais II,2,30,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,0,Não,Sim,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
7b551928-76a4-4a09-93da-288b54d8c846,GCS425,Tópicos especiais II,2,30,80-AGRONOMIA - LARANJEIRAS DO SUL - 2017/1,0,Não,Sim,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Sim,Sim,2020-01-21
89f653a2-8e55-4696-a58a-3591aaf3f829,GCS426,Tópicos especiais III,4,60,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,0,Não,Sim,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
63e51824-98cc-4988-8c0e-b8060f9a3b64,GCS427,Sociologia rural,3,45,99-AGRONOMIA - ERECHIM - 2019/1,4,Sim,Não,Erechim,5524,5000382,AGRONOMIA,INTEGRAL,Sim,Sim,2020-01-21
e97955bd-5af9-4611-874b-af5d9d533cfa,GCS427,Sociologia rural,3,45,74-AGRONOMIA - ERECHIM - 2016/1,4,Sim,Não,Erechim,5502,5000382,AGRONOMIA,INTEGRAL,Sim,Sim,2020-01-21
1b39a305-8354-4605-badd-85f2b14a98e8,GCS427,Sociologia rural,3,45,68-AGRONOMIA - ERECHIM - 2014/1,4,Sim,Não,Erechim,5524,5000382,AGRONOMIA,INTEGRAL,Não,Sim,2020-01-21
7fc14ee6-50c3-4e5b-9116-e32741644a2e,GCS429,Organização de cadeias agroindustriais,4,60,80-AGRONOMIA - LARANJEIRAS DO SUL - 2017/1,0,Não,Sim,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Sim,Sim,2020-01-21
ab5575d6-c00f-4642-8076-2aebcaa448c9,GCS429,Organização de cadeias agroindustriais,4,60,70-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2015/1,10,Sim,Não,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Sim,Sim,2020-01-21
e84e6ce3-115a-44a0-8723-099b64a3a405,GCS430,Logística internacional,2,30,47-ADMINISTRAÇÃO - CERRO LARGO - 2012,0,Não,Sim,Cerro Largo,4601,5000386,ADMINISTRAÇÃO,MATUTINO,Não,Sim,2020-01-21
b1f64db0-b2cf-44b3-9257-5b5e0410801e,GCS431,Direito tributário,2,30,47-ADMINISTRAÇÃO - CERRO LARGO - 2012,0,Não,Sim,Cerro Largo,4601,5000386,ADMINISTRAÇÃO,MATUTINO,Não,Sim,2020-01-21
e0d03c71-a046-4856-b352-e6f720582e56,GCS432,Teoria cooperativista,3,45,99-AGRONOMIA - ERECHIM - 2019/1,5,Sim,Não,Erechim,5524,5000382,AGRONOMIA,INTEGRAL,Sim,Sim,2020-01-21
166fd92e-1c6b-45d7-8319-3fa487659103,GCS432,Teoria cooperativista,3,45,68-AGRONOMIA - ERECHIM - 2014/1,5,Sim,Não,Erechim,5524,5000382,AGRONOMIA,INTEGRAL,Não,Sim,2020-01-21
6ffcd164-f4cc-4cfb-833f-02efb57e1d14,GCS433,Direito do trabalho e previdenciário,2,30,47-ADMINISTRAÇÃO - CERRO LARGO - 2012,0,Não,Sim,Cerro Largo,4601,5000386,ADMINISTRAÇÃO,MATUTINO,Não,Sim,2020-01-21
19a5c924-6101-45ff-bcec-bddd18dc96dd,GCS434,"Introdução à arte, arquitetura e urbanismo",8,120,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,1,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
8dc1491e-bb67-475c-8e95-b8854243b761,GCS435,Oficina de desenho I,4,60,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,1,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
93439721-d665-4595-ae2e-efaacae01c76,GCS436,Maquete física e plástica,3,45,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,1,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
14dd991e-96bc-4594-b4a9-8f91fd500118,GCS437,Expressão gráfica I,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,1,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
683ab1d9-e0e4-4cc7-927b-ec36684c7d6d,GCS438,"Introdução à história da arte, arquitetura e cidade",2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,1,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
0ec12220-1d05-4de7-af9f-cbef8f055952,GCS439,Economia solidária,2,30,47-ADMINISTRAÇÃO - CERRO LARGO - 2012,0,Não,Sim,Cerro Largo,4601,5000386,ADMINISTRAÇÃO,MATUTINO,Não,Sim,2020-01-21
78fe79da-a75b-4f23-a514-c178c10ddc99,GCS440,Método estatístico “R”,2,30,47-ADMINISTRAÇÃO - CERRO LARGO - 2012,0,Não,Sim,Cerro Largo,4601,5000386,ADMINISTRAÇÃO,MATUTINO,Não,Sim,2020-01-21
f0a0d4c1-b3ea-4840-ae5d-cad1fbed8861,GCS441,Administração e análise de projetos,4,60,68-AGRONOMIA - ERECHIM - 2014/1,6,Sim,Não,Erechim,5524,5000382,AGRONOMIA,INTEGRAL,Não,Sim,2020-01-21
7e34ab80-70c4-41b2-a6de-1f210f0b70bb,GCS441,Administração e análise de projetos,4,60,99-AGRONOMIA - ERECHIM - 2019/1,6,Sim,Não,Erechim,5524,5000382,AGRONOMIA,INTEGRAL,Sim,Sim,2020-01-21
a506496e-1cc6-4110-82b2-1bda68705642,GCS442,"Projeto arquitetônico, desenho e composição",8,120,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,2,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
93500cc1-253c-4e13-b78a-5f58d3456193,GCS443,Oficina de desenho II,4,60,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,2,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
02be8da8-7748-4441-92a3-a2e0bf023f15,GCS444,Expressão gráfica II,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,2,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
414fa852-4d37-48a0-a986-28a88e415726,GCS445,Canteiro experimental I,4,60,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,2,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
d641f585-b48d-44db-a1b1-64b0aebe0d47,GCS446,Panorama da arquitetura contemporânea,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,2,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
809a025e-c568-4ded-9603-cfc74f01042a,GCS448,Projeto arquitetônico e os materiais,8,120,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,3,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
2f84c8c5-718c-4843-9b9d-62d2bca6c2f7,GCS449,Introdução aos sistemas estruturais,4,60,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,3,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
6932a05d-30f2-42b2-9ee8-db0649367337,GCS450,Materiais e a obra,4,60,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,3,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
a5e48c35-d888-4f7d-aaa9-09da0a8a3da1,GCS451,História da arquitetura e da cidade I,4,60,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,3,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
281a9378-435f-48eb-945c-4818b6ac1129,GCS452,Projeto arquitetônico e sistemas estruturais,8,120,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,4,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
ae249fe6-5fa1-4a0d-b07a-e3c0c4ca4088,GCS453,Canteiro experimental II,4,60,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,4,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
03657c96-654d-4947-b992-8aae2007e6ac,GCS454,Construção civil,4,60,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,4,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
5b570b49-0e7a-4f35-8599-6f4343bb2992,GCS455,Arquitetura brasileira I,3,45,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,4,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
7c24db02-0fc7-427a-88ee-51510a9b1142,GCS456,Projeto arquitetônico e o ambiente,10,150,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,5,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
3ace4de5-00e4-448f-8bc4-0b401f2b92b5,GCS457,Produção do espaço urbano,3,45,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,5,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
683fa2bf-aa00-4f3f-8936-4191dc14a418,GCS458,Sistemas estruturais: concreto,4,60,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,5,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
391fdb3c-5f3e-4244-87ff-c5aceda84a33,GCS459,Ambiência acústica,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,5,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
6a6d16c9-91c0-450a-b993-115925977a55,GCS460,História da arquitetura e da cidade II,4,60,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,5,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
f4bb57d3-d6c1-4208-bb6b-f2d052818e4f,GCS461,Projeto arquitetônico e a cidade,10,150,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,6,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
ec8ebd68-c114-4525-8e4a-ba642eda4d70,GCS462,Sistemas estruturais: aço e madeira,4,60,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,6,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
010ddfa5-a5fa-4d29-a6ac-9e17bf179cba,GCS463,Ambiência térmica e lumínica,4,60,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,6,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
0fe52243-8c8f-40a6-9e0d-a11995ccc514,GCS464,Arquitetura brasileira II,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,6,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
e7f524b1-c18e-47a6-963c-18059d244e44,GCS465,Projeto urbano e paisagem,10,150,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,7,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
bd17bbc8-081f-46ad-b461-f5171cc10a07,GCS466,Cidade e região,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,7,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
65a29ad0-77a0-4fc1-a70b-c56c004532d0,GCS467,Canteiro experimental III,4,60,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,7,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
508a6b02-b819-4287-8a96-8137ae6b451e,GCS468,Instalações prediais,4,60,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,7,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
6906bde9-e346-47c5-af99-cee49aa984ff,GCS469,Arquitetura latino americana,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,7,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
c6f41303-a7d6-48ca-aab3-2af5d5badebc,GCS470,Projeto arquitetônico: complexidade e densidade,10,150,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,8,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
2578f69b-2bee-4f74-a314-2b1fba06319b,GCS471,Estágio curricular supervisionado,8,120,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,8,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
859fa4c8-95c0-4207-acfa-d78faa46f786,GCS472,Orçamentos e planejamento de obras,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,8,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
d712e825-0b88-4eaf-908d-17a73b99c5f5,GCS473,Aspectos da arquitetura da região sul do Brasil,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,8,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
77384430-2e65-4e11-9968-d397198bb55c,GCS474,Projeto arquitetônico no meio rural,6,90,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,9,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
1ae0d1c0-3f04-4d05-95c3-4d7bf1f40bd7,GCS475,Planejamento urbano e regional,6,90,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,9,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
ce6dc0d3-e799-4dde-a644-6c77e07a5672,GCS476,Introdução ao trabalho final de graduação,3,45,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,9,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
6ce6690f-7e9a-457a-8804-f264b038036a,GCS477,"Gestão, ética e prática profissional",1,15,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,9,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
69ad4026-b996-4b04-b344-18fdc96cc5df,GCS478,Patrimônio histórico e técnicas retrospectivas,4,60,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,9,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
7a662272-d476-4310-b20b-245828a40694,GCS479,Trabalho final de graduação,3,45,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,10,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
2564e718-288c-4407-a553-fa6a2125813d,GCS480,Apresentação de projetos,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,0,Não,Sim,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
5a7ef445-9a0a-4e1a-84e2-f6ea8f63aab4,GCS481,Arquitetura comercial,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,0,Não,Sim,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
865baf14-7a71-485b-b08c-0c87604dda13,GCS482,Arquitetura hospitalar,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,0,Não,Sim,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
f7512479-9a57-4ce9-b060-77c52e94e060,GCS483,Arquitetura prisional,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,0,Não,Sim,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
ba8d59ed-8e4d-4aab-bffd-0dc7b64912c7,GCS484,Ateliê Livre em arquitetura I,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,0,Não,Sim,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
989ad1d1-8e54-496e-8957-107b01f7f6c8,GCS485,Ateliê livre em arquitetura II,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,0,Não,Sim,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
3f06f937-80bd-4314-a6a2-f9f175ae4e0e,GCS486,Ateliê Livre em arquitetura III,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,0,Não,Sim,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
959c0b03-327e-4ddd-80f8-9243b297bfde,GCS487,Ateliê Livre em paisagismo I,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,0,Não,Sim,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
f34b2838-cd6d-4fbf-b516-025ce836129f,GCS488,Ateliê Livre em paisagismo II,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,0,Não,Sim,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
41f4e73f-f994-4f1d-b504-50654cb09399,GCS489,Ateliê Livre em paisagismo III,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,0,Não,Sim,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
0f12b23c-69a9-428b-a60c-59ba54baf9e8,GCS490,Ateliê livre em representação gráfica para arquitetura e urbanismo,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,0,Não,Sim,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
96fce5e4-622c-44ec-9117-893812d8f73d,GCS491,Ateliê livre em tecnologia da arquitetura e urbanismo,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,0,Não,Sim,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
54e49f1b-b01b-49c4-8fc5-89e8e0ee8984,GCS492,Ateliê livre em teoria e história da arquitetura e urbanismo,2,30,72-ARQUITETURA E URBANISMO - ERECHIM - 2016/1,0,Não,Sim,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Sim,Sim,2020-01-21
